Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1731585465,2024-11-14T11:57:45Z,SAS957,"59.65317,17.93805",0,2,239
1731585474,2024-11-14T11:57:54Z,SAS957,"59.65321,17.93825",0,3,236
1731585481,2024-11-14T11:58:01Z,SAS957,"59.65324,17.93845",0,3,225
1731585490,2024-11-14T11:58:10Z,SAS957,"59.65332,17.93866",0,3,219
1731585500,2024-11-14T11:58:20Z,SAS957,"59.65344,17.93889",0,3,216
1731585516,2024-11-14T11:58:36Z,SAS957,"59.65366,17.93906",0,3,241
1731585528,2024-11-14T11:58:48Z,SAS957,"59.6538,17.93928",0,3,264
1731585537,2024-11-14T11:58:57Z,SAS957,"59.6539,17.93948",0,3,289
1731585713,2024-11-14T12:01:53Z,SAS957,"59.65411,17.9393",0,5,320
1731585722,2024-11-14T12:02:02Z,SAS957,"59.65434,17.93928",0,5,345
1731585732,2024-11-14T12:02:12Z,SAS957,"59.65458,17.93923",0,6,348
1731585739,2024-11-14T12:02:19Z,SAS957,"59.65478,17.93911",0,6,345
1731585747,2024-11-14T12:02:27Z,SAS957,"59.65499,17.93903",0,7,345
1731585754,2024-11-14T12:02:34Z,SAS957,"59.65522,17.93891",0,7,345
1731585761,2024-11-14T12:02:41Z,SAS957,"59.65546,17.9388",0,6,345
1731585768,2024-11-14T12:02:48Z,SAS957,"59.65568,17.93868",0,7,345
1731585776,2024-11-14T12:02:56Z,SAS957,"59.65597,17.93854",0,8,345
1731585783,2024-11-14T12:03:03Z,SAS957,"59.65622,17.93842",0,8,345
1731585790,2024-11-14T12:03:10Z,SAS957,"59.65647,17.93828",0,9,345
1731585796,2024-11-14T12:03:16Z,SAS957,"59.6567,17.93795",0,11,326
1731585800,2024-11-14T12:03:20Z,SAS957,"59.65676,17.93754",0,11,300
1731585804,2024-11-14T12:03:24Z,SAS957,"59.65672,17.93717",0,12,278
1731585806,2024-11-14T12:03:26Z,SAS957,"59.65669,17.93694",0,12,267
1731585810,2024-11-14T12:03:30Z,SAS957,"59.65662,17.93653",0,12,258
1731585812,2024-11-14T12:03:32Z,SAS957,"59.6566,17.93629",0,12,258
1731585814,2024-11-14T12:03:34Z,SAS957,"59.65657,17.93607",0,13,255
1731585816,2024-11-14T12:03:36Z,SAS957,"59.65654,17.93584",0,13,255
1731585818,2024-11-14T12:03:38Z,SAS957,"59.65649,17.93552",0,14,255
1731585820,2024-11-14T12:03:40Z,SAS957,"59.65647,17.93528",0,14,255
1731585822,2024-11-14T12:03:42Z,SAS957,"59.65644,17.93504",0,15,255
1731585824,2024-11-14T12:03:44Z,SAS957,"59.6564,17.93477",0,15,255
1731585827,2024-11-14T12:03:47Z,SAS957,"59.65636,17.9344",0,15,255
1731585829,2024-11-14T12:03:49Z,SAS957,"59.65632,17.93411",0,16,255
1731585831,2024-11-14T12:03:51Z,SAS957,"59.65628,17.93388",0,16,255
1731585839,2024-11-14T12:03:59Z,SAS957,"59.65612,17.93248",0,17,255
1731585848,2024-11-14T12:04:08Z,SAS957,"59.65595,17.93125",0,13,255
1731585857,2024-11-14T12:04:17Z,SAS957,"59.65584,17.93035",0,13,255
1731585864,2024-11-14T12:04:24Z,SAS957,"59.65574,17.9295",0,13,255
1731585871,2024-11-14T12:04:31Z,SAS957,"59.65562,17.92865",0,14,255
1731585878,2024-11-14T12:04:38Z,SAS957,"59.6555,17.9277",0,15,255
1731585886,2024-11-14T12:04:46Z,SAS957,"59.65535,17.92654",0,16,255
1731585893,2024-11-14T12:04:53Z,SAS957,"59.65521,17.92561",0,13,253
1731585895,2024-11-14T12:04:55Z,SAS957,"59.65517,17.9254",0,13,250
1731585897,2024-11-14T12:04:57Z,SAS957,"59.65512,17.9252",0,14,247
1731585899,2024-11-14T12:04:59Z,SAS957,"59.65504,17.92498",0,14,241
1731585903,2024-11-14T12:05:03Z,SAS957,"59.65488,17.92458",0,14,233
1731585906,2024-11-14T12:05:06Z,SAS957,"59.65475,17.92431",0,15,227
1731585909,2024-11-14T12:05:09Z,SAS957,"59.65457,17.92399",0,15,225
1731585912,2024-11-14T12:05:12Z,SAS957,"59.65445,17.92376",0,15,225
1731585914,2024-11-14T12:05:14Z,SAS957,"59.6543,17.92348",0,15,225
1731585917,2024-11-14T12:05:17Z,SAS957,"59.65416,17.92322",0,15,222
1731585921,2024-11-14T12:05:21Z,SAS957,"59.65396,17.92298",0,12,216
1731585925,2024-11-14T12:05:25Z,SAS957,"59.65375,17.9228",0,13,208
1731585929,2024-11-14T12:05:29Z,SAS957,"59.65351,17.9227",0,13,196
1731585935,2024-11-14T12:05:35Z,SAS957,"59.65321,17.92263",0,13,191
1731585938,2024-11-14T12:05:38Z,SAS957,"59.65298,17.92254",0,14,191
1731585942,2024-11-14T12:05:42Z,SAS957,"59.65276,17.92248",0,14,188
1731585947,2024-11-14T12:05:47Z,SAS957,"59.65242,17.92235",0,15,191
1731585950,2024-11-14T12:05:50Z,SAS957,"59.6522,17.92227",0,0,191
1731585954,2024-11-14T12:05:54Z,SAS957,"59.65196,17.92218",0,15,191
1731585959,2024-11-14T12:05:59Z,SAS957,"59.65153,17.92202",0,15,188
1731585967,2024-11-14T12:06:07Z,SAS957,"59.65098,17.92183",0,16,191
1731585973,2024-11-14T12:06:13Z,SAS957,"59.65049,17.92166",0,17,191
1731585980,2024-11-14T12:06:20Z,SAS957,"59.64994,17.92145",0,17,191
1731585990,2024-11-14T12:06:30Z,SAS957,"59.64919,17.92119",0,0,191
1731585998,2024-11-14T12:06:38Z,SAS957,"59.64844,17.9209",0,19,191
1731586005,2024-11-14T12:06:45Z,SAS957,"59.64777,17.92067",0,19,191
1731586015,2024-11-14T12:06:55Z,SAS957,"59.64689,17.92036",0,19,191
1731586022,2024-11-14T12:07:02Z,SAS957,"59.64631,17.92014",0,19,191
1731586030,2024-11-14T12:07:10Z,SAS957,"59.64554,17.91987",0,19,191
1731586037,2024-11-14T12:07:17Z,SAS957,"59.64489,17.91962",0,19,191
1731586044,2024-11-14T12:07:24Z,SAS957,"59.64426,17.91939",0,19,191
1731586052,2024-11-14T12:07:32Z,SAS957,"59.64354,17.91915",0,19,191
1731586059,2024-11-14T12:07:39Z,SAS957,"59.64291,17.91893",0,20,191
1731586066,2024-11-14T12:07:46Z,SAS957,"59.64225,17.91868",0,20,191
1731586073,2024-11-14T12:07:53Z,SAS957,"59.64158,17.91845",0,20,191
1731586081,2024-11-14T12:08:01Z,SAS957,"59.64084,17.91818",0,21,191
1731586089,2024-11-14T12:08:09Z,SAS957,"59.64003,17.91787",0,22,191
1731586096,2024-11-14T12:08:16Z,SAS957,"59.63928,17.91763",0,21,191
1731586103,2024-11-14T12:08:23Z,SAS957,"59.6387,17.91735",0,17,194
1731586107,2024-11-14T12:08:27Z,SAS957,"59.63845,17.91716",0,15,199
1731586113,2024-11-14T12:08:33Z,SAS957,"59.63815,17.91687",0,14,205
1731586117,2024-11-14T12:08:37Z,SAS957,"59.63791,17.91657",0,14,210
1731586120,2024-11-14T12:08:40Z,SAS957,"59.63775,17.91634",0,15,216
1731586122,2024-11-14T12:08:42Z,SAS957,"59.63765,17.91612",0,15,219
1731586126,2024-11-14T12:08:46Z,SAS957,"59.63747,17.91574",0,14,225
1731586128,2024-11-14T12:08:48Z,SAS957,"59.63737,17.91547",0,14,230
1731586131,2024-11-14T12:08:51Z,SAS957,"59.6373,17.91518",0,13,239
1731586133,2024-11-14T12:08:53Z,SAS957,"59.63727,17.91496",0,13,244
1731586136,2024-11-14T12:08:56Z,SAS957,"59.63726,17.91463",0,13,255
1731586138,2024-11-14T12:08:58Z,SAS957,"59.63727,17.9144",0,13,264
1731586140,2024-11-14T12:09:00Z,SAS957,"59.6373,17.91408",0,13,275
1731586143,2024-11-14T12:09:03Z,SAS957,"59.63735,17.9138",0,12,281
1731586147,2024-11-14T12:09:07Z,SAS957,"59.63741,17.91352",0,9,286
1731586152,2024-11-14T12:09:12Z,SAS957,"59.63754,17.9133",0,8,303
1731586159,2024-11-14T12:09:19Z,SAS957,"59.63778,17.91334",0,7,345
1731586168,2024-11-14T12:09:28Z,SAS957,"59.63804,17.91353",0,7,8
1731586173,2024-11-14T12:09:33Z,SAS957,"59.63825,17.91362",0,11,8
1731586177,2024-11-14T12:09:37Z,SAS957,"59.63855,17.91371",0,17,11
1731586180,2024-11-14T12:09:40Z,SAS957,"59.63892,17.91383",0,25,8
1731586182,2024-11-14T12:09:42Z,SAS957,"59.63919,17.91394",0,31,11
1731586184,2024-11-14T12:09:44Z,SAS957,"59.63956,17.91406",0,38,11
1731586185,2024-11-14T12:09:45Z,SAS957,"59.63982,17.91416",0,42,11
1731586187,2024-11-14T12:09:47Z,SAS957,"59.6402,17.91431",0,50,11
1731586188,2024-11-14T12:09:48Z,SAS957,"59.64056,17.91442",0,55,11
1731586190,2024-11-14T12:09:50Z,SAS957,"59.64115,17.91463",0,63,11
1731586197,2024-11-14T12:09:57Z,SAS957,"59.64386,17.91559",0,89,10
1731586208,2024-11-14T12:10:08Z,SAS957,"59.64995,17.91779",75,129,10
1731586216,2024-11-14T12:10:16Z,SAS957,"59.65581,17.91993",0,160,10
1731586226,2024-11-14T12:10:26Z,SAS957,"59.66313,17.92264",275,174,10
1731586235,2024-11-14T12:10:35Z,SAS957,"59.67036,17.92511",675,174,9
1731586242,2024-11-14T12:10:42Z,SAS957,"59.67554,17.92704",975,175,10
1731586248,2024-11-14T12:10:48Z,SAS957,"59.68085,17.92895",1275,176,10
1731586256,2024-11-14T12:10:56Z,SAS957,"59.68767,17.93161",1675,177,11
1731586264,2024-11-14T12:11:04Z,SAS957,"59.69348,17.9339",2050,171,11
1731586272,2024-11-14T12:11:12Z,SAS957,"59.6998,17.9366",2375,166,12
1731586282,2024-11-14T12:11:22Z,SAS957,"59.70721,17.93967",2475,178,11
1731586291,2024-11-14T12:11:31Z,SAS957,"59.71493,17.94276",2550,186,11
1731586300,2024-11-14T12:11:40Z,SAS957,"59.72242,17.9456",2675,197,10
1731586306,2024-11-14T12:11:46Z,SAS957,"59.72852,17.94768",2775,204,9
1731586314,2024-11-14T12:11:54Z,SAS957,"59.73588,17.94995",2900,211,8
1731586316,2024-11-14T12:11:56Z,SAS957,"59.73802,17.95033",2925,214,6
1731586318,2024-11-14T12:11:58Z,SAS957,"59.74063,17.95081",2950,216,4
1731586321,2024-11-14T12:12:01Z,SAS957,"59.7431,17.95102",3000,219,3
1731586323,2024-11-14T12:12:03Z,SAS957,"59.74493,17.95111",3025,222,2
1731586325,2024-11-14T12:12:05Z,SAS957,"59.74759,17.95129",3075,226,1
1731586328,2024-11-14T12:12:08Z,SAS957,"59.7502,17.95138",3125,229,1
1731586330,2024-11-14T12:12:10Z,SAS957,"59.75259,17.95147",3175,232,1
1731586332,2024-11-14T12:12:12Z,SAS957,"59.75528,17.95166",3225,234,1
1731586334,2024-11-14T12:12:14Z,SAS957,"59.75757,17.95175",3300,236,1
1731586336,2024-11-14T12:12:16Z,SAS957,"59.75967,17.95194",3375,237,1
1731586338,2024-11-14T12:12:18Z,SAS957,"59.76187,17.95203",3425,238,1
1731586346,2024-11-14T12:12:26Z,SAS957,"59.76991,17.9527",3725,239,2
1731586353,2024-11-14T12:12:33Z,SAS957,"59.77831,17.95358",4050,240,3
1731586360,2024-11-14T12:12:40Z,SAS957,"59.78508,17.95431",4325,241,3
1731586368,2024-11-14T12:12:48Z,SAS957,"59.79478,17.9555",4675,242,3
1731586377,2024-11-14T12:12:57Z,SAS957,"59.80435,17.9566",5025,244,3
1731586390,2024-11-14T12:13:10Z,SAS957,"59.81918,17.95844",5550,246,3
1731586403,2024-11-14T12:13:23Z,SAS957,"59.83392,17.95953",6125,243,359
1731586407,2024-11-14T12:13:27Z,SAS957,"59.83894,17.9581",6325,240,352
1731586409,2024-11-14T12:13:29Z,SAS957,"59.84125,17.95688",6450,239,345
1731586411,2024-11-14T12:13:31Z,SAS957,"59.84345,17.95532",6550,239,343
1731586413,2024-11-14T12:13:33Z,SAS957,"59.84574,17.95337",6675,239,337
1731586416,2024-11-14T12:13:36Z,SAS957,"59.8477,17.95138",6750,240,333
1731586418,2024-11-14T12:13:38Z,SAS957,"59.84985,17.94882",6825,241,330
1731586420,2024-11-14T12:13:40Z,SAS957,"59.85178,17.94608",6900,243,324
1731586423,2024-11-14T12:13:43Z,SAS957,"59.85491,17.94086",6975,245,318
1731586425,2024-11-14T12:13:45Z,SAS957,"59.85654,17.93755",7025,248,314
1731586427,2024-11-14T12:13:47Z,SAS957,"59.85812,17.93376",7075,250,310
1731586430,2024-11-14T12:13:50Z,SAS957,"59.85951,17.93005",7125,253,307
1731586432,2024-11-14T12:13:52Z,SAS957,"59.86073,17.92628",7200,254,304
1731586434,2024-11-14T12:13:54Z,SAS957,"59.86231,17.92135",7275,256,302
1731586436,2024-11-14T12:13:56Z,SAS957,"59.86363,17.91687",7375,256,301
1731586438,2024-11-14T12:13:58Z,SAS957,"59.86455,17.91387",7425,256,300
1731586440,2024-11-14T12:14:00Z,SAS957,"59.86615,17.90863",7500,256,300
1731586442,2024-11-14T12:14:02Z,SAS957,"59.86743,17.90433",7550,258,300
1731586445,2024-11-14T12:14:05Z,SAS957,"59.8693,17.89824",7650,257,301
1731586449,2024-11-14T12:14:09Z,SAS957,"59.87116,17.89228",7750,258,301
1731586451,2024-11-14T12:14:11Z,SAS957,"59.87274,17.88716",7800,259,301
1731586453,2024-11-14T12:14:13Z,SAS957,"59.8743,17.88226",7850,260,301
1731586456,2024-11-14T12:14:16Z,SAS957,"59.87576,17.87759",7875,261,302
1731586468,2024-11-14T12:14:28Z,SAS957,"59.88446,17.85049",8050,272,302
1731586483,2024-11-14T12:14:43Z,SAS957,"59.89426,17.8201",8225,285,302
1731586497,2024-11-14T12:14:57Z,SAS957,"59.90445,17.78866",8400,298,302
1731586510,2024-11-14T12:15:10Z,SAS957,"59.9149,17.7562",8575,308,302
1731586524,2024-11-14T12:15:24Z,SAS957,"59.92502,17.72452",8750,318,302
1731586536,2024-11-14T12:15:36Z,SAS957,"59.93517,17.69282",9000,323,302
1731586549,2024-11-14T12:15:49Z,SAS957,"59.94532,17.66109",9425,324,302
1731586564,2024-11-14T12:16:04Z,SAS957,"59.9572,17.62349",10025,321,302
1731586577,2024-11-14T12:16:17Z,SAS957,"59.96766,17.59068",10425,323,302
1731586589,2024-11-14T12:16:29Z,SAS957,"59.97762,17.55929",10775,325,302
1731586604,2024-11-14T12:16:44Z,SAS957,"59.98943,17.52215",11175,327,302
1731586617,2024-11-14T12:16:57Z,SAS957,"59.99986,17.48834",11550,329,301
1731586630,2024-11-14T12:17:10Z,SAS957,"60.01082,17.45335",12000,329,302
1731586662,2024-11-14T12:17:42Z,SAS957,"60.03623,17.37321",12925,330,302
1731586693,2024-11-14T12:18:13Z,SAS957,"60.06198,17.29153",13850,330,302
1731586725,2024-11-14T12:18:45Z,SAS957,"60.08758,17.20979",14600,336,302
1731586757,2024-11-14T12:19:17Z,SAS957,"60.11425,17.12494",15350,341,300
1731586769,2024-11-14T12:19:29Z,SAS957,"60.12324,17.08786",15625,348,292
1731586772,2024-11-14T12:19:32Z,SAS957,"60.12437,17.08185",15675,350,291
1731586774,2024-11-14T12:19:34Z,SAS957,"60.12575,17.07418",15725,350,290
1731586776,2024-11-14T12:19:36Z,SAS957,"60.12676,17.0684",15775,351,289
1731586778,2024-11-14T12:19:38Z,SAS957,"60.12775,17.06255",15825,352,288
1731586780,2024-11-14T12:19:40Z,SAS957,"60.129,17.05514",15875,351,288
1731586782,2024-11-14T12:19:42Z,SAS957,"60.13023,17.04803",15950,351,288
1731586784,2024-11-14T12:19:44Z,SAS957,"60.13129,17.04188",16000,352,289
1731586787,2024-11-14T12:19:47Z,SAS957,"60.13236,17.03577",16050,352,289
1731586789,2024-11-14T12:19:49Z,SAS957,"60.13344,17.02957",16100,352,289
1731586820,2024-11-14T12:20:20Z,SAS957,"60.15057,16.93533",16900,352,290
1731586851,2024-11-14T12:20:51Z,SAS957,"60.16855,16.83731",17675,353,290
1731586883,2024-11-14T12:21:23Z,SAS957,"60.18608,16.74042",18400,356,289
1731586913,2024-11-14T12:21:53Z,SAS957,"60.20266,16.64723",19750,341,289
1731586945,2024-11-14T12:22:25Z,SAS957,"60.21899,16.55545",20600,338,289
1731586976,2024-11-14T12:22:56Z,SAS957,"60.23576,16.46184",21200,342,289
1731587008,2024-11-14T12:23:28Z,SAS957,"60.25275,16.36629",21800,344,289
1731587039,2024-11-14T12:23:59Z,SAS957,"60.26923,16.27272",22375,346,289
1731587070,2024-11-14T12:24:30Z,SAS957,"60.28606,16.17699",22750,352,289
1731587102,2024-11-14T12:25:02Z,SAS957,"60.30322,16.0784",23200,358,289
1731587134,2024-11-14T12:25:34Z,SAS957,"60.32048,15.97857",23775,357,289
1731587164,2024-11-14T12:26:04Z,SAS957,"60.3371,15.88216",24225,359,289
1731587196,2024-11-14T12:26:36Z,SAS957,"60.35449,15.78101",24675,364,289
1731587229,2024-11-14T12:27:09Z,SAS957,"60.37248,15.67533",25125,366,288
1731587260,2024-11-14T12:27:40Z,SAS957,"60.39035,15.57057",25325,379,288
1731587292,2024-11-14T12:28:12Z,SAS957,"60.4086,15.4625",25725,389,288
1731587323,2024-11-14T12:28:43Z,SAS957,"60.42634,15.35594",26250,394,288
1731587355,2024-11-14T12:29:15Z,SAS957,"60.44487,15.24461",26675,398,288
1731587386,2024-11-14T12:29:46Z,SAS957,"60.46326,15.13347",27225,402,288
1731587418,2024-11-14T12:30:18Z,SAS957,"60.48188,15.01968",27775,404,288
1731587449,2024-11-14T12:30:49Z,SAS957,"60.50052,14.90608",28250,408,288
1731587481,2024-11-14T12:31:21Z,SAS957,"60.5194,14.78976",28650,412,288
1731587513,2024-11-14T12:31:53Z,SAS957,"60.5387,14.67035",29050,417,288
1731587544,2024-11-14T12:32:24Z,SAS957,"60.55687,14.55688",29500,419,287
1731587576,2024-11-14T12:32:56Z,SAS957,"60.57563,14.43868",30125,417,287
1731587609,2024-11-14T12:33:29Z,SAS957,"60.59528,14.31414",30650,418,287
1731587641,2024-11-14T12:34:01Z,SAS957,"60.614,14.19463",31450,411,287
1731587673,2024-11-14T12:34:33Z,SAS957,"60.63208,14.07851",32150,404,287
1731587704,2024-11-14T12:35:04Z,SAS957,"60.64956,13.96598",32500,407,287
1731587735,2024-11-14T12:35:35Z,SAS957,"60.66655,13.85594",32975,406,287
1731587767,2024-11-14T12:36:07Z,SAS957,"60.68457,13.73752",33475,402,287
1731587799,2024-11-14T12:36:39Z,SAS957,"60.70184,13.62352",33950,398,287
1731587828,2024-11-14T12:37:08Z,SAS957,"60.71818,13.51554",34000,402,287
1731587862,2024-11-14T12:37:42Z,SAS957,"60.73618,13.39584",34000,404,286
1731587894,2024-11-14T12:38:14Z,SAS957,"60.75397,13.27629",34000,406,286
1731587926,2024-11-14T12:38:46Z,SAS957,"60.77078,13.16241",34000,406,286
1731587958,2024-11-14T12:39:18Z,SAS957,"60.78852,13.04166",34000,408,286
1731587989,2024-11-14T12:39:49Z,SAS957,"60.80502,12.92816",34000,407,286
1731588021,2024-11-14T12:40:21Z,SAS957,"60.82242,12.80807",34000,406,286
1731588052,2024-11-14T12:40:52Z,SAS957,"60.83861,12.69519",34000,406,286
1731588083,2024-11-14T12:41:23Z,SAS957,"60.85455,12.58361",34000,408,286
1731588114,2024-11-14T12:41:54Z,SAS957,"60.87131,12.46551",34000,409,286
1731588147,2024-11-14T12:42:27Z,SAS957,"60.88843,12.34314",34000,408,286
1731588178,2024-11-14T12:42:58Z,SAS957,"60.90467,12.227",34000,407,286
1731588211,2024-11-14T12:43:31Z,SAS957,"60.9213,12.10703",34000,408,285
1731588243,2024-11-14T12:44:03Z,SAS957,"60.93786,11.98697",34000,411,285
1731588276,2024-11-14T12:44:36Z,SAS957,"60.95462,11.8641",34000,413,285
1731588309,2024-11-14T12:45:09Z,SAS957,"60.97193,11.73654",34000,412,285
1731588342,2024-11-14T12:45:42Z,SAS957,"60.98851,11.61314",34000,414,285
1731588375,2024-11-14T12:46:15Z,SAS957,"61.00539,11.48649",34000,416,285
1731588408,2024-11-14T12:46:48Z,SAS957,"61.02216,11.35986",34000,418,285
1731588439,2024-11-14T12:47:19Z,SAS957,"61.03775,11.2411",34000,419,285
1731588471,2024-11-14T12:47:51Z,SAS957,"61.05377,11.11766",34000,420,284
1731588504,2024-11-14T12:48:24Z,SAS957,"61.07034,10.98907",34000,420,284
1731588538,2024-11-14T12:48:58Z,SAS957,"61.08705,10.85832",34000,420,284
1731588571,2024-11-14T12:49:31Z,SAS957,"61.10326,10.73021",34000,422,284
1731588601,2024-11-14T12:50:01Z,SAS957,"61.11811,10.61239",34000,425,284
1731588635,2024-11-14T12:50:35Z,SAS957,"61.13443,10.48115",34000,426,284
1731588668,2024-11-14T12:51:08Z,SAS957,"61.15055,10.35095",34000,427,284
1731588701,2024-11-14T12:51:41Z,SAS957,"61.16647,10.22141",33975,429,284
1731588734,2024-11-14T12:52:14Z,SAS957,"61.18258,10.08901",34000,426,284
1731588765,2024-11-14T12:52:45Z,SAS957,"61.19733,9.96646",34000,426,283
1731588797,2024-11-14T12:53:17Z,SAS957,"61.21248,9.84012",34000,427,283
1731588830,2024-11-14T12:53:50Z,SAS957,"61.22809,9.70799",34000,428,283
1731588862,2024-11-14T12:54:22Z,SAS957,"61.24273,9.58293",34000,427,283
1731588895,2024-11-14T12:54:55Z,SAS957,"61.25814,9.45068",34000,426,283
1731588926,2024-11-14T12:55:26Z,SAS957,"61.27233,9.32729",34000,428,283
1731588958,2024-11-14T12:55:58Z,SAS957,"61.28705,9.1985",34000,430,283
1731588991,2024-11-14T12:56:31Z,SAS957,"61.30211,9.06509",34000,430,283
1731589025,2024-11-14T12:57:05Z,SAS957,"61.31717,8.93087",34000,431,283
1731589055,2024-11-14T12:57:35Z,SAS957,"61.3309,8.80662",34000,427,282
1731589089,2024-11-14T12:58:09Z,SAS957,"61.34514,8.67747",34000,423,282
1731589120,2024-11-14T12:58:40Z,SAS957,"61.35915,8.54909",34000,429,282
1731589151,2024-11-14T12:59:11Z,SAS957,"61.37251,8.42494",34000,428,282
1731589185,2024-11-14T12:59:45Z,SAS957,"61.38721,8.28781",34000,430,282
1731589216,2024-11-14T13:00:16Z,SAS957,"61.40048,8.16255",34000,435,282
1731589248,2024-11-14T13:00:48Z,SAS957,"61.4139,8.03375",34000,431,282
1731589282,2024-11-14T13:01:22Z,SAS957,"61.42819,7.89551",34000,430,282
1731589313,2024-11-14T13:01:53Z,SAS957,"61.44127,7.76845",34000,429,281
1731589344,2024-11-14T13:02:24Z,SAS957,"61.45412,7.64191",34000,427,281
1731589375,2024-11-14T13:02:55Z,SAS957,"61.46664,7.51709",34000,426,281
1731589409,2024-11-14T13:03:29Z,SAS957,"61.48013,7.38173",34000,426,281
1731589443,2024-11-14T13:04:03Z,SAS957,"61.49332,7.24764",34000,425,281
1731589475,2024-11-14T13:04:35Z,SAS957,"61.5059,7.11836",34000,424,281
1731589505,2024-11-14T13:05:05Z,SAS957,"61.51781,6.99466",34000,426,281
1731589539,2024-11-14T13:05:39Z,SAS957,"61.53072,6.85939",34000,428,281
1731589570,2024-11-14T13:06:10Z,SAS957,"61.54257,6.73374",34000,430,281
1731589600,2024-11-14T13:06:40Z,SAS957,"61.55411,6.60985",34000,428,280
1731589632,2024-11-14T13:07:12Z,SAS957,"61.56603,6.48031",34000,428,280
1731589664,2024-11-14T13:07:44Z,SAS957,"61.57781,6.35203",34000,425,280
1731589695,2024-11-14T13:08:15Z,SAS957,"61.58922,6.22562",34000,424,280
1731589726,2024-11-14T13:08:46Z,SAS957,"61.60025,6.10189",34000,424,280
1731589757,2024-11-14T13:09:17Z,SAS957,"61.61119,5.97794",34000,422,280
1731589790,2024-11-14T13:09:50Z,SAS957,"61.62314,5.84139",34000,423,280
1731589821,2024-11-14T13:10:21Z,SAS957,"61.63381,5.71747",34000,425,280
1731589855,2024-11-14T13:10:55Z,SAS957,"61.64557,5.57939",34000,426,280
1731589888,2024-11-14T13:11:28Z,SAS957,"61.65678,5.44657",34000,427,279
1731589919,2024-11-14T13:11:59Z,SAS957,"61.6675,5.31807",34000,427,279
1731589950,2024-11-14T13:12:30Z,SAS957,"61.6779,5.19124",34000,426,279
1731589981,2024-11-14T13:13:01Z,SAS957,"61.68809,5.06578",34000,423,279
1731590015,2024-11-14T13:13:35Z,SAS957,"61.69926,4.92668",34000,424,279
1731590048,2024-11-14T13:14:08Z,SAS957,"61.70988,4.7937",34000,423,279
1731590082,2024-11-14T13:14:42Z,SAS957,"61.72055,4.65703",34000,424,279
1731590112,2024-11-14T13:15:12Z,SAS957,"61.73007,4.53392",34000,425,279
1731590143,2024-11-14T13:15:43Z,SAS957,"61.73981,4.40572",34000,426,279
1731590174,2024-11-14T13:16:14Z,SAS957,"61.74936,4.27887",34000,426,279
1731590208,2024-11-14T13:16:48Z,SAS957,"61.75951,4.14243",34000,427,278
1731590239,2024-11-14T13:17:19Z,SAS957,"61.76877,4.01611",34000,426,278
1731590273,2024-11-14T13:17:53Z,SAS957,"61.77882,3.8766",34000,426,278
1731590303,2024-11-14T13:18:23Z,SAS957,"61.78781,3.75081",34000,426,278
1731590335,2024-11-14T13:18:55Z,SAS957,"61.79681,3.62255",34000,425,278
1731590366,2024-11-14T13:19:26Z,SAS957,"61.80578,3.49274",34000,425,278
1731590400,2024-11-14T13:20:00Z,SAS957,"61.81513,3.35582",34000,425,278
1731590431,2024-11-14T13:20:31Z,SAS957,"61.8237,3.22825",34000,426,278
1731590462,2024-11-14T13:21:02Z,SAS957,"61.83217,3.10069",34000,427,277
1731590492,2024-11-14T13:21:32Z,SAS957,"61.84032,2.97658",34000,427,277
1731590526,2024-11-14T13:22:06Z,SAS957,"61.84935,2.83651",34000,428,277
1731590557,2024-11-14T13:22:37Z,SAS957,"61.85738,2.7094",34000,426,277
1731590588,2024-11-14T13:23:08Z,SAS957,"61.86536,2.58128",34000,425,277
1731590621,2024-11-14T13:23:41Z,SAS957,"61.87376,2.44377",34000,424,277
1731590654,2024-11-14T13:24:14Z,SAS957,"61.88203,2.30682",34000,425,277
1731590685,2024-11-14T13:24:45Z,SAS957,"61.88962,2.17946",34000,426,277
1731590716,2024-11-14T13:25:16Z,SAS957,"61.89706,2.0521",34000,427,276
1731590747,2024-11-14T13:25:47Z,SAS957,"61.90447,1.92312",34000,428,276
1731590780,2024-11-14T13:26:20Z,SAS957,"61.91226,1.78498",34000,429,276
1731590811,2024-11-14T13:26:51Z,SAS957,"61.91941,1.65619",34000,429,276
1731590843,2024-11-14T13:27:23Z,SAS957,"61.92653,1.52486",34000,430,276
1731590873,2024-11-14T13:27:53Z,SAS957,"61.93347,1.39679",34000,430,276
1731590906,2024-11-14T13:28:26Z,SAS957,"61.94059,1.26007",34000,431,276
1731590938,2024-11-14T13:28:58Z,SAS957,"61.94742,1.1262",34000,430,276
1731590970,2024-11-14T13:29:30Z,SAS957,"61.95415,0.99299",34000,430,276
1731591002,2024-11-14T13:30:02Z,SAS957,"61.96083,0.8586",34000,432,275
1731591032,2024-11-14T13:30:32Z,SAS957,"61.96706,0.72971",34000,433,275
1731591065,2024-11-14T13:31:05Z,SAS957,"61.97374,0.58924",34000,432,275
1731591097,2024-11-14T13:31:37Z,SAS957,"61.97987,0.45682",34000,433,275
1731591128,2024-11-14T13:32:08Z,SAS957,"61.98587,0.32665",34000,434,275
1731591160,2024-11-14T13:32:40Z,SAS957,"61.9921,0.18765",34000,434,275
1731591194,2024-11-14T13:33:14Z,SAS957,"62.00084,0.04728",34000,431,281
1731591204,2024-11-14T13:33:24Z,SAS957,"62.00546,0.00765",34000,428,285
